,model,scenario,year,rcp,mod_scen_combined,Primary_Energy,Primary_Energy_Wind,Primary_Energy_Solar,Primary_Energy_Biomass,Primary_Energy_Biomass_w_CCS,Primary_Energy_Hydro,Primary_Energy_Nuclear,Primary_Energy_Geothermal,Primary_Energy_Fossil,Primary_Energy_Fossil_w_CCS,Primary_Energy_Fossil_wo_CCS,Primary_Energy_Coal,Primary_Energy_Coal_w_CCS,Primary_Energy_Coal_wo_CCS,Primary_Energy_Oil,Primary_Energy_Oil_w_CCS,Primary_Energy_Oil_wo_CCS,Primary_Energy_Gas,Primary_Energy_Gas_w_CCS,Primary_Energy_Gas_wo_CCS,Primary_Energy_Non_Biomass_Renewables,Emissions_CO2,Emissions_CH4,Emissions_N2O,Emissions_Kyoto_Gases,Emissions_CO2_Carbon_Capture_and_Storage,Emissions_CO2_Carbon_Capture_and_Storage_Biomass,Emissions_CO2_Fossil_Fuels_and_Industry,Emissions_CO2_Land_Use,Final_Energy,Final_Energy_Electricity,Final_Energy_Hydrogen,Final_Energy_Industry,Final_Energy_Residential_and_Commercial,Final_Energy_Transportation,Final_Energy_Gases,Final_Energy_Heat,Final_Energy_Liquids,Final_Energy_Solids,Final_Energy_Solar,Final_Energy_Electrification,Price_Carbon,GDP_PPP,cumulative_emissions,squared_cumulative_emissions
329,GCAM4,SSP2,2100,RCP45,GCAM4-SSP2-45,945.684868330106,53.336290301,72.2456662061,201.71001519784,111.674985561691,21.4553438,165.247769,3.97056662516605,427.7192172,79.8453264953144,347.873890704686,45.3537092,40.0203917320758,5.33331746792418,195.043111,1.92069430823945,193.122416691761,187.322397,37.9042404549992,149.418156545001,316.25563593226605,6.12850110122702,0.357937671152442,14.0064471725091,21.3418041416063,22.0850339488847,9.611480414346069,7.85191133628977,-1.72341023506276,746.312210432863,331.747201827762,14.2025465226291,290.461092699803,212.084503675568,242.486637506492,99.7592322141508,1.105890812,278.566585354823,20.9307537014987,,0.4445153076556898,0.317781507272727,537.0726921502301,2363.7066445924893,5587109.101690684
330,GCAM4,SSP2,2010,RCP60,GCAM4-SSP2-60,508.62285254969,1.2301816217,0.12050423729,51.5300697517,0.0,12.3909307,9.9226372,0.245125699,433.18340334,0.0,433.18340334,143.25977845,0.0,143.25977845,176.07883929,0.0,176.07883929,113.8447856,0.0,113.8447856,23.90937945799,35.7754284164226,0.368288815186713,10.629112641539399,46.0139968017111,1.8133150310000001,0.0,32.6469768303361,3.12845158608649,393.851406152376,65.715268404676,0.0,174.628984941,119.147126626504,98.448018824872,63.538010607905,9.7270965,157.82899089071,97.042039749085,,0.166852948543877,0.0,66.9370234282228,4103.959651458635,16842484.82080048
331,GCAM4,SSP2,2020,RCP60,GCAM4-SSP2-60,625.43446542324,5.33603150505,1.6138859883901,63.6038831688,0.879142811720576,13.0198439,13.909292943,1.559415018,526.3921129,2.25241417354621,524.139698726454,189.5909498,1.05098337106462,188.539966428935,191.2194881,0.155410837817108,191.064077262183,145.581675,1.04601996466448,144.535655035336,35.4384693544401,39.8925583895333,0.371128936209658,10.756174553230599,52.9940947852112,2.539362043526,0.0593575818733333,39.2998524476926,0.592705941840701,471.012756094156,93.4677317462287,0.3381409510828,211.8697333706,139.675979443903,117.326013015652,73.7115601917139,10.350504559,188.47591283083,104.6689058153,,0.19843991598296415,0.0,100.352525571066,4103.959651458635,16842484.82080048
332,GCAM4,SSP2,2030,RCP60,GCAM4-SSP2-60,760.784830508321,9.69053062885,3.2530936881613,77.0374779058,2.57819524206611,13.6647437,20.111588412,2.66092417351,634.366472,7.69564400495538,626.670827995045,239.3210263,4.81004579225885,234.510980507741,194.2499897,0.150636361326172,194.099353338674,200.795456,2.73496185137036,198.06049414863,49.3808806025213,46.3373784143339,0.430402357987937,12.283099487907,63.1345727382656,3.4884205952400196,0.16969744724313301,46.5510154525835,-0.213637038249617,553.770787780634,121.299390285861,1.04455748807775,249.9386966102,161.979022187233,139.609092690201,88.4206052403118,10.863049489,222.553885319174,109.58929995821,,0.21904259481074595,0.0,141.87767685811502,4103.959651458635,16842484.82080048
333,GCAM4,SSP2,2040,RCP60,GCAM4-SSP2-60,861.718293933805,13.50195586525,6.2726998389073,88.362738127,3.62366186631699,14.6095264,27.305772311,3.177941391648,708.48766,13.6572431367652,694.830416863235,267.902335,9.47180872551467,258.430526274485,199.800586,0.168861119228244,199.631724880772,240.784739,4.0165732920223,236.768165707978,64.86789580680531,50.6053040270383,0.443656733904251,13.3320714594573,69.05840556310541,4.491080263261351,0.241848204417967,51.0349113718962,-0.429607344857819,621.721131502569,145.691339974191,2.06336764591826,280.04666755311,179.394552500318,160.032972865141,100.492889306506,10.472421555,251.289322614272,111.711790406682,,0.23433551248625847,0.00544665927272727,184.488137771791,4103.959651458635,16842484.82080048
334,GCAM4,SSP2,2050,RCP60,GCAM4-SSP2-60,938.127753183638,15.9206524916,10.9772016282772,98.3214717789,4.78920527239742,15.8542282,35.768363727,3.456196357861,757.829639,20.6703045586626,737.159334441337,280.152971,14.8073281115319,265.345642888468,213.957718,0.21743126973246,213.740286730268,263.71895,5.64554517739817,258.073404822602,81.97664240473821,51.9722211409538,0.463091531985365,14.02896211478,71.9484050223088,5.55159680189305,0.34228421034793305,53.595000122506896,-1.62277898155309,677.728716164919,170.166125315576,3.43228819032594,304.22832774486,193.138312906557,178.151124238503,107.937399425237,9.681598357,276.627224974412,109.884079902368,,0.25108294994271374,0.00887202,229.64206271513999,4103.959651458635,16842484.82080048
335,GCAM4,SSP2,2060,RCP60,GCAM4-SSP2-60,1001.14583403372,18.8781491157,18.142183322,106.7941064076,6.23347679444873,17.0989167,44.707966053,3.59809443542412,791.926418,27.6931157242099,764.23330227579,290.212999,19.9925432776845,270.220455722316,232.414999,0.340985836157332,232.074013163843,269.29842,7.35958661036808,261.938833389632,102.42530962612413,51.829277921514795,0.46555498644453003,14.3736508026237,73.22836392107659,6.63387072900545,0.461725058870277,55.32349285937671,-3.49421493786181,728.09819506796,191.365450308078,4.62955427542691,322.27580554764,204.63202860532,199.094862357,113.643687720962,8.614889853,305.525380513159,104.319232397334,,0.2628291782679342,0.0144515732727273,278.74880531855496,4103.959651458635,16842484.82080048
336,GCAM4,SSP2,2070,RCP60,GCAM4-SSP2-60,1042.92065478376,22.1011151828,26.679664799594,111.0822025055,7.39820533458838,18.3436002,54.595883208,3.72000588786957,806.398183,30.6938720323683,775.704310967632,280.471586,22.4336547551313,258.037931244869,266.513967,0.44971049256122,266.064256507439,259.41263,7.81050678467575,251.602123215324,125.44026927826357,50.229512746047895,0.462729898729783,14.5749744793644,72.77453991025371,7.52355377210822,0.579185967441033,55.604969333240604,-5.37545658719265,772.027670411742,212.78238924672,6.02971148045226,334.00205655042,214.560639686252,221.56394921907,117.575493033944,7.264633725,333.672947333913,94.7024955917129,,0.2756149778067381,0.023540077636363597,334.92247511626,4103.959651458635,16842484.82080048
337,GCAM4,SSP2,2080,RCP60,GCAM4-SSP2-60,1051.69183245657,28.6945260941,36.016867193744,115.3608547945,9.49085751394406,19.5883008,69.21455197,3.86096960422732,778.955762,35.8681914256531,743.087570574347,228.998842,25.344612997306,203.654229002694,299.39846,0.706001655176842,298.692458344823,250.55846,9.81757677317028,240.74088322683,157.37521566207133,45.525531424900194,0.454438867400989,14.8390564295179,67.8519499805941,8.69732015160287,0.794364061902693,51.3610397288764,-5.835508303976201,803.563487189443,233.51144399764,7.4452579971641,337.3356355843,221.602317296296,242.952143791847,119.778861323775,5.787860902,355.558211071318,81.4818518975456,,0.2905948910326594,0.0383443036363636,396.503042522204,4103.959651458635,16842484.82080048
338,GCAM4,SSP2,2090,RCP60,GCAM4-SSP2-60,1045.67752630749,36.7514173842,46.15100904465,119.90335665358,13.6216743643028,20.8329875,85.67903489,3.94534483506298,732.414376,42.9603579113297,689.45401808867,166.34192,28.9798365260864,137.362083473914,317.311354,1.06440878159371,316.246945218406,248.761102,12.9161126036496,235.84498939635,193.359793653913,38.5298130969223,0.435722321751215,14.860780763569998,60.5512137897041,10.3226421883448,1.2163230508799299,44.7410615851552,-6.21124848823289,822.34962691435,255.491046139001,9.06257498739526,334.04597378513,225.231272820845,261.617232497375,121.612162344367,4.304734717,365.88013354589,65.9989751806975,,0.31068421238015725,0.0624586745454545,463.805611513084,4103.959651458635,16842484.82080048
339,GCAM4,SSP2,2100,RCP60,GCAM4-SSP2-60,1022.92462872001,46.7017466,58.01219397702,127.91530176771,23.7918148996274,21.4553438,106.46345675,4.01514082527804,658.361445,54.6392052398666,603.722239760133,97.866514,34.4452086127782,63.4213053872218,314.730733,1.61552962199366,313.115203378006,245.764198,18.5784670050947,227.185730994905,236.64788195229806,28.723422464702598,0.410172761195589,14.6928733733689,49.951858152644704,12.8337344788592,2.2279575844848702,34.9548481244246,-6.23142565972201,826.915067256905,279.68757526638,10.7332326809612,325.15111695587,225.27425014502,275.214368439015,121.649645137993,2.994831102,361.69025102366,50.1595320459105,,0.3382301113392181,0.101738994545455,537.0726921502301,4103.959651458635,16842484.82080048
340,GCAM4,SSP2,2010,Baseline,GCAM4-SSP2-Baseline,508.622852442,1.23018113,0.12050482,51.530069752,0.0,12.3909307,9.9226372,0.2451255,433.18340334,0.0,433.18340334,143.25977845,0.0,143.25977845,176.07883929,0.0,176.07883929,113.8447856,0.0,113.8447856,23.909379350000002,35.7754284162739,0.36828881582100004,10.629112666000001,46.0139968418649,1.8133150310000001,0.0,32.6469768306043,3.1284515856696697,393.851406843,65.715268015,0.0,174.628985141,119.147127728,98.448018214,63.53801126,9.7270965,157.828990894,97.042040174,,0.1668529472618995,0.0,66.9370234282228,5560.205923468667,30915889.911376048
341,GCAM4,SSP2,2020,Baseline,GCAM4-SSP2-Baseline,638.803918043,4.897609635,1.505448627,60.558404371,0.0,13.0198439,13.277395495,1.520996915,544.0242191,0.0,544.0242191,201.3354099,0.0,201.3354099,192.5631892,0.0,192.5631892,150.12562,0.0,150.12562,34.221294572000005,41.4685381653092,0.39349319415600004,11.473345744,56.2477337719693,2.30244436766667,0.0,41.0907435846365,0.37779458067266697,478.108337635,94.678591536,0.342834883,216.372783648,141.082770124,118.511811973,75.400091224,10.464668511,191.138187743,106.083963738,,0.19802748474192064,0.0,100.36812078436,5560.205923468667,30915889.911376048
342,GCAM4,SSP2,2030,Baseline,GCAM4-SSP2-Baseline,779.764807622,8.635410093,3.061385726,73.799889233,0.0,13.6647437,18.371883434,2.519519036,659.7119764,0.0,659.7119764,265.587638,0.0,265.587638,190.7120184,0.0,190.7120184,203.41232,0.0,203.41232,46.25294198900001,49.521214367404795,0.456827509762,12.988971829,68.1267321503464,2.83051581633333,0.0,49.756253704640805,-0.23503933723599998,560.651207841,121.794329079,1.053197251,254.216792019,163.450425376,140.740008346,89.504603863,10.977014841,225.912156092,111.409906715,,0.21723725442064992,0.0,141.948733165178,5560.205923468667,30915889.911376048
343,GCAM4,SSP2,2040,Baseline,GCAM4-SSP2-Baseline,889.762306757,12.298232775,5.895635231,86.470622302,0.0,14.6095264,25.166399793,3.056353456,742.2655368,0.0,742.2655368,310.386677,0.0,310.386677,192.5281748,0.0,192.5281748,239.350685,0.0,239.350685,61.026147655,56.8669941275894,0.504224182907,14.455725251,76.3382948288872,3.3445992983333297,0.0,55.8951418158331,0.971852311756333,629.991343153,147.61675931,2.07589774,285.383240923,181.091878738,161.272426962,99.644175507,10.85594781,255.160218851,114.638343935,,0.23431553610118372,0.0,184.529514736172,5560.205923468667,30915889.911376048
344,GCAM4,SSP2,2050,Baseline,GCAM4-SSP2-Baseline,980.893161067,14.454882686,10.006567538,96.520919104,0.0,15.8542282,32.383898907,3.325541632,808.347123,0.0,808.347123,346.196747,0.0,346.196747,202.191608,0.0,202.191608,259.958768,0.0,259.958768,76.025118963,61.923489871977104,0.542008002875,16.009737142,83.1837376351078,3.88466095966667,0.0,60.9166055599611,1.006884312016,690.847783686,172.708399611,3.475070884,312.958358047,195.641206095,180.040951455,106.98561221,10.349461944,282.607169657,114.72206938,,0.24999486672667448,0.0,229.524695600014,5560.205923468667,30915889.911376048
345,GCAM4,SSP2,2060,Baseline,GCAM4-SSP2-Baseline,1065.564769726,16.790103597,16.026674284,104.70349976,0.0,17.0989167,39.34495468,3.448280705,868.15234,0.0,868.15234,391.85262,0.0,391.85262,214.95649,0.0,214.95649,261.34323,0.0,261.34323,92.708929966,67.51101120345601,0.569877169759,17.534092508,89.94868039865561,4.447460306666669,0.0,66.1380787171313,1.37293248632467,748.944734872,193.441500728,4.704452124,336.323884331,208.373849629,202.156777985,113.066969043,9.723371981,315.205206064,112.803234932,,0.2582854137576126,0.0,278.857502120153,5560.205923468667,30915889.911376048
346,GCAM4,SSP2,2070,Baseline,GCAM4-SSP2-Baseline,1133.451804414,18.433691929,22.538129103,107.837052372,0.0,18.3436002,46.555007731,3.522822079,916.221501,0.0,916.221501,422.540144,0.0,422.540144,247.724037,0.0,247.724037,245.95732,0.0,245.95732,109.393251042,71.2132617697945,0.597329802715,18.959913906999997,95.79125111830359,5.02696656,0.0,70.46387148152151,0.749390288273,803.782656296,213.614830699,6.103910991,355.6346507,219.666704656,226.587341441,118.191831826,8.933044567,349.202161697,107.736876516,,0.26576193082267063,0.0,334.760103740182,5560.205923468667,30915889.911376048
347,GCAM4,SSP2,2080,Baseline,GCAM4-SSP2-Baseline,1178.484431172,21.760001936,28.337555481,109.315812096,0.0,19.5883008,54.82421196,3.647887899,941.010661,0.0,941.010661,425.431615,0.0,425.431615,285.452404,0.0,285.452404,230.126642,0.0,230.126642,128.157958076,72.6042815531085,0.613016644587,20.1500460526,98.8451425536913,5.58900969,0.0,72.3818651079968,0.222416445111667,851.387949255,231.046142484,7.492858148,369.45164416,228.885642294,251.386493801,122.692874449,8.099442739,381.413425279,100.643206156,,0.2713758665320258,0.0,396.409138015682,5560.205923468667,30915889.911376048
348,GCAM4,SSP2,2090,Baseline,GCAM4-SSP2-Baseline,1217.206608002,24.121805732,32.97532617,109.351008277,0.0,20.8329875,59.84396876,3.673775563,966.407736,0.0,966.407736,426.548007,0.0,426.548007,320.796059,0.0,320.796059,219.06367,0.0,219.06367,141.44786372500002,73.7887696113469,0.6213017366220001,21.0629480535,101.486854038144,6.12801013,0.0,74.2036401591932,-0.41487054784633304,892.31922755,244.245208306,8.884241749,379.428465791,235.689905795,275.757765964,128.635995363,7.281046672,410.225925417,93.046810043,,0.27371953978467195,0.0,463.963267781455,5560.205923468667,30915889.911376048
349,GCAM4,SSP2,2100,Baseline,GCAM4-SSP2-Baseline,1249.301318999,25.812659074,36.308257852,109.124847714,0.0,21.4553438,61.93385165,3.651874909,991.014484,0.0,991.014484,431.241757,0.0,431.241757,349.82613,0.0,349.82613,209.946597,0.0,209.946597,149.16198728499998,75.3573564507808,0.615773256024,21.7099087417,103.61158592340301,6.627483280000001,0.0,75.99705389737049,-0.639697446589667,926.163256483,254.06808688,9.917213432,386.350310801,240.115802059,298.436681923,135.226267817,6.519699344,434.087922781,86.344066229,,0.27432322012513727,0.0,537.473798665633,5560.205923468667,30915889.911376048
350,GCAM4,SSP3,2010,Baseline,GCAM4-SSP3-Baseline,508.622852342,1.23018113,0.12050482,51.530069752,0.0,12.3909307,9.9226372,0.2451255,433.18340324,0.0,433.18340324,143.25977845,0.0,143.25977845,176.07883919,0.0,176.07883919,113.8447856,0.0,113.8447856,23.909379350000002,35.7757624496598,0.36828881567000005,10.629112639999999,46.0139964324719,1.8133150310000001,0.0,32.6469764320278,3.128786017632,393.851397579,65.715268004,0.0,174.628985141,119.147127728,98.44800895,63.538010698,9.7270965,157.828982203,97.042040174,,0.1668529511586121,0.0,66.9370234282228,5944.7534065225955,35340093.064362004
351,GCAM4,SSP3,2020,Baseline,GCAM4-SSP3-Baseline,646.534278575,4.406023878,1.279601106,66.174164377,0.0,13.0198439,9.008507234,1.45621808,551.18992,0.0,551.18992,206.4495268,0.0,206.4495268,192.7302012,0.0,192.7302012,152.010192,0.0,152.010192,29.170194197999997,44.6182675483813,0.40192925886,11.712132149999999,57.1555937313652,2.29401072266667,0.0,41.7324010660657,2.88586648231567,485.470624512,90.801594863,0.351376162,217.222554683,147.797746121,118.403718028,76.134309245,10.532949248,191.148783068,116.501611926,,0.18703828878271408,0.0,99.596350597175,5944.7534065225955,35340093.064362004
352,GCAM4,SSP3,2030,Baseline,GCAM4-SSP3-Baseline,776.261085469,7.250961335,2.360313377,79.186817129,0.0,13.6647437,7.810108858,2.39394147,663.5941996,0.0,663.5941996,277.858544,0.0,277.858544,185.4519906,0.0,185.4519906,200.283665,0.0,200.283665,33.48006874,53.6253346269637,0.47140964515600003,13.293911085,69.2309683438596,2.755432152,0.0,50.5430016615193,3.08233296544433,558.690345821,110.936326513,1.055640929,250.041392122,169.844298729,136.72746421,87.369890888,10.9554205,220.220921401,128.15214559,,0.19856496061333967,0.0,132.912542581076,5944.7534065225955,35340093.064362004
353,GCAM4,SSP3,2040,Baseline,GCAM4-SSP3-Baseline,855.705868444,9.377115576,3.871643541,89.388752282,0.0,14.6095264,5.899782933,2.871790712,729.687257,0.0,729.687257,326.201153,0.0,326.201153,177.521843,0.0,177.521843,225.964261,0.0,225.964261,36.629859161999995,60.2100595691455,0.523884915784,14.803458545,76.6115589380026,3.14313685033333,0.0,55.9193905693892,4.290668999756329,602.899116863,125.656988067,1.989203869,271.285507343,180.37091378,149.19591157,92.905625138,10.7216211,237.566921096,134.058757593,,0.20842125084013635,0.0,157.62213686002,5944.7534065225955,35340093.064362004
354,GCAM4,SSP3,2050,Baseline,GCAM4-SSP3-Baseline,911.121448142,9.898444333,5.528901611,96.801035528,0.0,15.8542282,4.013393237,3.109120233,775.916325,0.0,775.916325,366.743914,0.0,366.743914,174.248537,0.0,174.248537,234.923874,0.0,234.923874,38.404087614000005,64.8293288773544,0.565872104454,16.429561007,82.3864483625353,3.5306097199999997,0.0,60.0003072000064,4.829021677348,632.911135036,138.512730706,3.15774969,288.336538387,185.282332183,157.310790606,95.16285823,10.18451326,249.849233557,136.044049593,,0.2188502035094096,0.0,177.31475464762,5944.7534065225955,35340093.064362004
355,GCAM4,SSP3,2060,Baseline,GCAM4-SSP3-Baseline,962.426337332,10.445736762,7.775391999,105.040962045,0.0,17.0989167,2.875823161,3.193237665,815.996269,0.0,815.996269,421.245788,0.0,421.245788,168.613763,0.0,168.613763,226.136718,0.0,226.136718,41.389106287,70.1155402010455,0.6089361635330001,18.232814275,88.4666221406378,3.94972952,0.0,64.3662901527601,5.74925004828533,660.583816384,145.810155653,4.085285737,304.765376784,187.965492276,165.973300836,97.386711583,9.73292531,265.128274072,138.440464029,,0.2207292277475959,0.0,194.224100814514,5944.7534065225955,35340093.064362004
